title,timestamp,bot,minor,length_old,length_new,len_diff,time_delta_sec,is_first_post,type_edit,type_log,type_new,ns_grouped_1,ns_grouped_14,ns_grouped_2,ns_grouped_3,ns_grouped_4,ns_grouped_others,title_len,is_revert,is_update,is_minor_fix,comment_len,user_activity_score,is_pro_editor,rev_diff,is_section_edit,comment_clean_len
Wikipedia:Database reports/Specific unnecessary disambiguations,2026-03-16 16:27:28,True,0,21196,21196,0,42.0,False,True,False,False,False,False,False,False,True,False,63,0,1,0,41,7,0,0,0,41
Wikipedia:Database reports/Unused modules,2026-03-16 16:25:45,True,0,41187,41187,0,0.0,True,True,False,False,False,False,False,False,True,False,41,0,1,0,41,7,0,0,0,41
Wikipedia:Edit filter/False positives/Reports,2026-03-16 16:17:34,False,0,8159,9114,955,0.0,True,True,False,False,False,False,False,False,True,False,45,0,0,0,73,2,0,0,1,70
Wikipedia:Edit filter/False positives/Reports,2026-03-16 16:18:01,False,0,9114,9204,90,25.0,False,True,False,False,False,False,False,False,True,False,45,0,0,0,22,15,0,0,1,19
Wikipedia:Edit filter/False positives/Reports,2026-03-16 16:20:53,False,0,9204,9741,537,172.0,False,True,False,False,False,False,False,False,True,False,45,0,0,0,20,2,0,0,1,15
Wikipedia:Edit filter/False positives/Reports,2026-03-16 16:28:00,False,0,9741,9926,185,426.0,False,True,False,False,False,False,False,False,True,False,45,0,0,0,1,3,0,0,0,1
Wikipedia:Featured article candidates/European rabbit/archive1,2026-03-16 16:17:25,False,0,51048,51452,404,0.0,True,True,False,False,False,False,False,False,True,False,62,0,0,0,20,2,0,0,1,17
Wikipedia:Featured article candidates/Gu Yanwu/archive1,2026-03-16 16:22:03,False,0,7633,7923,290,0.0,True,True,False,False,False,False,False,False,True,False,55,0,0,0,16,1,0,0,1,13
Wikipedia:Featured articles promoted in 2025,2026-03-16 16:17:15,True,1,24689,24703,14,0.0,True,True,False,False,False,False,False,False,True,False,44,0,1,0,10,3,0,0,0,10
Wikipedia:Featured lists promoted in 2014,2026-03-16 16:19:47,True,1,17482,17484,2,0.0,True,True,False,False,False,False,False,False,True,False,41,0,1,0,10,3,0,0,0,10
Wikipedia:Help desk,2026-03-16 16:18:18,False,0,97607,98005,398,0.0,True,True,False,False,False,False,False,False,True,False,19,0,0,0,41,8,0,0,1,38
Wikipedia:Help desk,2026-03-16 16:24:27,False,0,98675,98819,144,369.0,False,True,False,False,False,False,False,False,True,False,19,0,0,0,42,8,0,0,1,39
Wikipedia:List of Wikipedians by featured list nominations,2026-03-16 16:20:15,True,1,374228,374230,2,0.0,True,True,False,False,False,False,False,False,True,False,58,0,1,0,10,3,0,0,0,10
Wikipedia:Meetup/DC/SAWHM Financial Independence Edit-a-thon,2026-03-16 16:28:36,False,0,23062,24035,973,0.0,True,True,False,False,False,False,False,False,True,False,60,0,0,0,32,2,0,0,1,27
Wikipedia:Meetup/DC/SAWHM Financial Independence Edit-a-thon,2026-03-16 16:31:10,False,0,24035,27102,3067,154.0,False,True,False,False,False,False,False,False,True,False,60,0,0,0,32,2,0,0,1,27
Wikipedia:Meetup/NYC/MetAmerica/Mbabel,2026-03-16 16:26:46,True,0,87630,87717,87,0.0,True,True,False,False,False,False,False,False,True,False,38,0,1,0,26,13,0,0,0,26
Wikipedia:Miscellany for deletion/User:Bravelake/userboxes/keepstatues,2026-03-16 16:17:01,False,0,4472,4899,427,0.0,True,True,False,False,False,False,False,False,True,False,70,0,0,0,55,5,0,0,1,52
Wikipedia:Miscellany for deletion/User:Lazereon/Userboxes/Estado Novo,2026-03-16 16:18:02,False,0,1455,1627,172,0.0,True,True,False,False,False,False,False,False,True,False,69,0,0,0,48,5,0,0,1,45
Wikipedia:Miscellany for deletion/User:Lazereon/Userboxes/Infidelity,2026-03-16 16:19:49,False,0,2521,2792,271,0.0,True,True,False,False,False,False,False,False,True,False,68,0,0,0,51,5,0,0,1,48
Wikipedia:Miscellany for deletion/User:Lazereon/Userboxes/JONS,2026-03-16 16:22:27,False,0,783,978,195,0.0,True,True,False,False,False,False,False,False,True,False,62,0,0,0,41,5,0,0,1,38
Wikipedia:Miscellany for deletion/User:UBX/Anit-FTX,2026-03-16 16:21:23,False,0,754,914,160,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,37,5,0,0,1,34
Wikipedia:Redirects for discussion/Log/2026 February 25,2026-03-16 16:27:18,False,0,146622,144060,-2562,0.0,True,True,False,False,False,False,False,False,True,False,55,0,0,0,154,4,0,0,1,57
Wikipedia:Redirects for discussion/Log/2026 March 12,2026-03-16 16:19:09,False,0,90540,90822,282,0.0,True,True,False,False,False,False,False,False,True,False,52,0,0,0,24,3,0,0,1,21
Wikipedia:Redirects for discussion/Log/2026 March 14,2026-03-16 16:25:49,False,0,105913,106167,254,0.0,True,True,False,False,False,False,False,False,True,False,52,0,0,0,25,1,0,0,1,22
Wikipedia:Redirects for discussion/Log/2026 March 16,2026-03-16 16:27:18,False,0,55609,58919,3310,0.0,True,True,False,False,False,False,False,False,True,False,52,0,0,0,59,4,0,0,0,50
Wikipedia:Requested moves/Current discussions,2026-03-16 16:26:21,True,0,301036,300946,-90,0.0,True,True,False,False,False,False,False,False,True,False,45,0,0,0,33,8,0,0,0,33
Wikipedia:Requested moves/Current discussions (alt),2026-03-16 16:26:23,True,0,301170,301080,-90,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,33,8,0,0,0,33
Wikipedia:Requested moves/Current discussions (table),2026-03-16 16:26:27,True,0,81825,81825,0,0.0,True,True,False,False,False,False,False,False,True,False,53,0,0,0,34,8,0,0,0,34
Wikipedia:Requests for page protection/Increase,2026-03-16 16:21:45,True,0,10047,10440,393,0.0,True,True,False,False,False,False,False,False,True,False,47,0,0,0,41,6,0,0,0,41
Wikipedia:Requests for page protection/Increase,2026-03-16 16:22:16,False,0,10440,10789,349,31.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,99,4,0,0,1,60
Wikipedia:Requests for page protection/Increase,2026-03-16 16:31:58,False,0,10789,11141,352,582.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,73,2,0,0,1,65
Wikipedia:Sockpuppet investigations/Liam20102195,2026-03-16 16:17:11,False,0,0,1358,1358,0.0,True,False,False,True,False,False,False,False,True,False,48,0,0,0,74,29,0,0,0,35
Wikipedia:Sockpuppet investigations/Liam20102195,2026-03-16 16:17:27,False,0,1358,1078,-280,16.0,False,True,False,False,False,False,False,False,True,False,48,0,0,0,60,29,0,0,1,57
Wikipedia:Sockpuppet investigations/SPI/Cases,2026-03-16 16:21:31,True,0,14760,14842,82,0.0,True,True,False,False,False,False,False,False,True,False,45,0,0,0,43,2,0,0,0,43
Wikipedia:UK Wikipedians' notice board,2026-03-16 16:25:34,False,0,2059,2074,15,0.0,True,True,False,False,False,False,False,False,True,False,38,0,0,0,18,5,0,0,0,18
Wikipedia:UK Wikipedians' notice board,2026-03-16 16:29:14,False,0,2074,2059,-15,220.0,False,True,False,False,False,False,False,False,True,False,38,0,0,0,260,5,0,0,0,156
Wikipedia:Usernames for administrator attention/Bot,2026-03-16 16:17:03,True,0,1111,683,-428,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,90,11,0,0,0,68
Wikipedia:Usernames for administrator attention/Bot,2026-03-16 16:20:23,True,0,683,962,279,200.0,False,True,False,False,False,False,False,False,True,False,51,0,0,0,114,11,0,0,0,57
Wikipedia:Usernames for administrator attention/Bot,2026-03-16 16:30:31,True,0,962,1293,331,608.0,False,True,False,False,False,False,False,False,True,False,51,0,0,0,112,11,0,0,0,56
Wikipedia:Wiki Ed/George Washington University/Queer Latin America (Spring 2026),2026-03-16 16:29:01,False,0,2547,3456,909,0.0,True,True,False,False,False,False,False,False,True,False,80,0,0,0,42,1,0,0,0,42
Wikipedia:Wiki Ed/University of North Carolina at Greensboro/ARH 372 African Art - Modern to Contemporary (Spring 2026),2026-03-16 16:23:13,False,0,4547,4566,19,0.0,True,True,False,False,False,False,False,False,True,False,119,0,0,0,42,11,0,0,0,42
Wikipedia:Wiki Ed/University of North Carolina at Greensboro/ARH 372 African Art - Modern to Contemporary (Spring 2026),2026-03-16 16:23:29,False,0,4566,4547,-19,16.0,False,True,False,False,False,False,False,False,True,False,119,0,0,0,42,11,0,0,0,42
Wikipedia:Wiki Ed/University of North Carolina at Greensboro/ARH 372 African Art - Modern to Contemporary (Spring 2026),2026-03-16 16:24:05,False,0,4547,4578,31,36.0,False,True,False,False,False,False,False,False,True,False,119,0,0,0,42,11,0,0,0,42
Wikipedia:Wiki Ed/University of North Carolina at Greensboro/ARH 372 African Art - Modern to Contemporary (Spring 2026),2026-03-16 16:25:41,False,0,4578,4547,-31,96.0,False,True,False,False,False,False,False,False,True,False,119,0,0,0,42,11,0,0,0,42
Wikipedia:Wiki Ed/University of North Carolina at Greensboro/ARH 372 African Art - Modern to Contemporary (Spring 2026),2026-03-16 16:26:02,False,0,4547,4559,12,21.0,False,True,False,False,False,False,False,False,True,False,119,0,0,0,42,11,0,0,0,42
Wikipedia:WikiProject Belgium/WMBE projects,2026-03-16 16:30:38,True,0,29153,31258,2105,0.0,True,True,False,False,False,False,False,False,True,False,43,0,1,0,26,13,0,0,0,26
Wikipedia:WikiProject Deletion sorting/Football,2026-03-16 16:27:27,False,0,1587,1643,56,0.0,True,True,False,False,False,False,False,False,True,False,47,0,0,0,103,3,0,0,0,70
Wikipedia:WikiProject Deletion sorting/Netherlands,2026-03-16 16:27:27,False,0,3225,3281,56,0.0,True,True,False,False,False,False,False,False,True,False,50,0,0,0,103,3,0,0,0,70
Wikipedia:WikiProject Dinosaurs/Image review,2026-03-16 16:25:48,True,1,30360,29006,-1354,0.0,True,True,False,False,False,False,False,False,True,False,44,0,0,0,94,10,0,0,0,90
Wikipedia:WikiProject Dinosaurs/Image review/Archive 10,2026-03-16 16:25:44,True,1,197699,199053,1354,0.0,True,True,False,False,False,False,False,False,True,False,55,0,0,0,85,10,0,0,0,81
Wikipedia:WikiProject Medicine/Members,2026-03-16 16:21:20,True,0,11777,11680,-97,0.0,True,True,False,False,False,False,False,False,True,False,38,0,0,0,20,4,0,0,0,20
Wikipedia:WikiProject Medicine/Members/Inactive,2026-03-16 16:21:30,True,0,53926,54023,97,0.0,True,True,False,False,False,False,False,False,True,False,47,0,0,0,20,4,0,0,0,20
Wikipedia:WikiProject Palaeontology/Paleoart review,2026-03-16 16:30:21,False,0,133773,134089,316,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,48,1,0,0,1,45
Wikipedia:WikiProject Women in Red/Members,2026-03-16 16:20:49,True,0,41749,41650,-99,0.0,True,True,False,False,False,False,False,False,True,False,42,0,0,0,20,4,0,0,0,20
Wikipedia:WikiProject Women in Red/Members/Inactive,2026-03-16 16:20:59,True,0,126403,126502,99,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,20,4,0,0,0,20
Wikipedia:WikiProject Women in Red/Missing articles by education/South Korea - Seoul National University,2026-03-16 16:26:42,True,0,50760,50948,188,0.0,True,True,False,False,False,False,False,False,True,False,104,0,1,0,26,13,0,0,0,26
"Wikipedia:WikiProject Women in Red/Missing articles by name/Women named Daisy, Iris, Jasmine, Lily, Sakura or Violet",2026-03-16 16:19:04,True,0,50174,50499,325,0.0,True,True,False,False,False,False,False,False,True,False,116,0,1,0,26,13,0,0,0,26
Wikipedia:WikiProject Women in Red/Missing articles by nationality/Montenegro,2026-03-16 16:26:37,True,0,57612,57773,161,0.0,True,True,False,False,False,False,False,False,True,False,77,0,1,0,26,13,0,0,0,26
Wikipedia:WikiProject Women in Red/Missing articles by occupation/Embroiderers,2026-03-16 16:20:02,True,0,95580,95960,380,0.0,True,True,False,False,False,False,False,False,True,False,78,0,1,0,26,13,0,0,0,26
Wikipedia:WikiProject Women in Red/Missing articles by time period/Recent deaths,2026-03-16 16:19:17,True,0,32029,32593,564,0.0,True,True,False,False,False,False,False,False,True,False,80,0,1,0,26,13,0,0,0,26
"Will Evans (footballer, born 1997)",2026-03-16 16:32:35,False,1,11487,11487,0,0.0,True,True,False,False,False,False,False,False,False,False,34,0,1,0,35,22,0,0,0,35
Will Lee,2026-03-16 16:19:01,False,0,21527,21532,5,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,10,1,0,0,0,10
Will Lovell,2026-03-16 16:17:17,False,0,11464,11767,303,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,122,8,0,0,1,119
Will Lovell,2026-03-16 16:17:40,False,0,11767,11765,-2,23.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,32,8,0,0,1,29
Will Lovell,2026-03-16 16:18:30,False,0,11765,11873,108,50.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,136,8,0,0,1,88
Will Lovell,2026-03-16 16:21:49,False,0,11873,11873,0,199.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,4,8,0,0,0,4
Will Lovell,2026-03-16 16:24:32,False,0,11873,12324,451,163.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,90,8,0,0,1,87
Will Lovell,2026-03-16 16:25:03,False,0,12324,12380,56,31.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,29,8,0,0,1,26
Will Lovell,2026-03-16 16:25:48,False,0,12380,12380,0,45.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,4,8,0,0,0,4
Will Lovell,2026-03-16 16:26:32,False,1,12380,12383,3,44.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,26,8,0,0,1,23
William Byron (racing driver),2026-03-16 16:21:27,False,0,116148,116139,-9,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,10,19,0,0,0,10
William C. Dietz,2026-03-16 16:30:34,False,0,8724,8722,-2,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,20,3,0,0,1,15
William Hewitt (cricketer),2026-03-16 16:20:53,False,0,762,1244,482,0.0,True,True,False,False,False,False,False,False,False,False,26,0,0,0,7,85,1,0,0,7
William IV's British coinage,2026-03-16 16:17:29,False,0,27657,27781,124,0.0,True,True,False,False,False,False,False,False,False,False,28,0,0,0,17,1,0,0,1,12
William LeBaron Putnam,2026-03-16 16:28:43,False,0,5449,5951,502,0.0,True,True,False,False,False,False,False,False,False,False,22,0,1,0,22,2,0,0,0,22
William McBride (Illinois politican),2026-03-16 16:23:08,False,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,36,0,0,0,27,28,0,0,0,37
William Pilkington (cricketer),2026-03-16 16:20:56,False,0,1673,2155,482,0.0,True,True,False,False,False,False,False,False,False,False,30,0,0,0,7,85,1,0,0,7
William Pitt Debating Union,2026-03-16 16:16:58,False,0,15828,15910,82,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,119,65,1,0,0,97
"William Potter (cricketer, born 1799)",2026-03-16 16:20:58,False,0,1272,1754,482,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,0,7,85,1,0,0,7
William Sawalich,2026-03-16 16:24:57,False,0,65924,65924,0,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,10,19,0,0,0,10
William Sawalich,2026-03-16 16:25:56,False,0,65924,66387,463,59.0,False,True,False,False,False,False,False,False,False,False,16,0,0,0,39,19,0,0,1,39
William Sawalich,2026-03-16 16:26:25,False,0,66387,66434,47,29.0,False,True,False,False,False,False,False,False,False,False,16,0,0,0,39,19,0,0,1,39
William Wybrow,2026-03-16 16:21:01,False,0,737,1219,482,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,7,85,1,0,0,7
Wilmington massacre,2026-03-16 16:27:54,False,0,203771,203771,0,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,1,25,3,0,0,1,22
Wincheap,2026-03-16 16:30:20,False,1,12525,12588,63,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,25,2,0,0,0,25
Wind in the Willows (1988 film),2026-03-16 16:23:18,False,0,5134,5134,0,0.0,True,True,False,False,False,False,False,False,False,False,31,0,0,0,177,29,0,0,0,79
Wing Lake,2026-03-16 16:32:19,False,1,3191,3191,0,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,4,12,0,0,0,4
Woman's Christian Temperance Union,2026-03-16 16:28:57,False,0,77856,77914,58,0.0,True,True,False,False,False,False,False,False,False,False,34,0,0,0,16,7,0,0,1,13
Women in the Russian invasion of Ukraine,2026-03-16 16:24:33,False,0,69698,69754,56,0.0,True,True,False,False,False,False,False,False,False,False,40,0,1,0,82,93,1,0,0,68
Women in the war in Donbas,2026-03-16 16:24:44,False,0,30481,30523,42,0.0,True,True,False,False,False,False,False,False,False,False,26,0,1,0,68,93,1,0,0,54
World Scrabble Championship 2003,2026-03-16 16:25:27,False,0,8178,8231,53,0.0,True,True,False,False,False,False,False,False,False,False,32,0,1,0,23,3,0,0,0,23
Wrocław,2026-03-16 16:31:14,False,0,196395,196386,-9,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,55,3,0,0,0,55
Wynn Thomas,2026-03-16 16:20:58,False,0,6809,6811,2,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,1,38,1,0,0,1,35
X (Gnags album),2026-03-16 16:30:19,False,0,1154,1187,33,0.0,True,True,False,False,False,False,False,False,False,False,15,0,1,0,52,246,1,0,0,26
X Factor (Ukrainian TV series) series 8,2026-03-16 16:30:13,False,0,16628,16682,54,0.0,True,True,False,False,False,False,False,False,False,False,39,0,1,0,52,246,1,0,0,26
XOX-Theater Kleve,2026-03-16 16:30:33,False,0,374,407,33,0.0,True,True,False,False,False,False,False,False,False,False,17,0,1,0,52,246,1,0,0,26
XOX-Theater Kleve,2026-03-16 16:31:03,False,0,407,455,48,30.0,False,True,False,False,False,False,False,False,False,False,17,0,0,0,85,246,1,0,0,63
XXIV International Society for Contemporary Music Festival,2026-03-16 16:30:27,False,0,2315,2348,33,0.0,True,True,False,False,False,False,False,False,False,False,58,0,1,0,52,246,1,0,0,26
XXIV International Society for Contemporary Music Festival,2026-03-16 16:32:38,False,0,2348,2411,63,131.0,False,True,False,False,False,False,False,False,False,False,58,0,0,0,100,246,1,0,0,78
Xallas (river),2026-03-16 16:30:00,False,0,1127,1160,33,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,52,246,1,0,0,26
Xaqani,2026-03-16 16:29:45,False,0,404,462,58,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,167,246,1,0,0,155
Xaqani,2026-03-16 16:29:53,False,0,462,495,33,8.0,False,True,False,False,False,False,False,False,False,False,6,0,1,0,52,246,1,0,0,26
Xatınbəyli,2026-03-16 16:29:27,False,0,1200,1255,55,0.0,True,True,False,False,False,False,False,False,False,False,10,0,1,0,52,246,1,0,0,26
Xerém,2026-03-16 16:28:56,False,0,1351,1384,33,0.0,True,True,False,False,False,False,False,False,False,False,5,0,1,0,52,246,1,0,0,26
Xiameilin station,2026-03-16 16:28:42,False,0,4036,4069,33,0.0,True,True,False,False,False,False,False,False,False,False,17,0,1,0,52,246,1,0,0,26
Xian (surname),2026-03-16 16:28:15,False,0,2969,3002,33,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,52,246,1,0,0,26
Xiangfen West railway station,2026-03-16 16:28:08,False,0,1216,1249,33,0.0,True,True,False,False,False,False,False,False,False,False,29,0,1,0,52,246,1,0,0,26
Xiangmei station,2026-03-16 16:28:04,False,0,4232,4265,33,0.0,True,True,False,False,False,False,False,False,False,False,16,0,1,0,52,246,1,0,0,26
Xiangyan Temple,2026-03-16 16:27:58,False,0,1539,1594,55,0.0,True,True,False,False,False,False,False,False,False,False,15,0,1,0,52,246,1,0,0,26
"Xianjing, Zhuzhou",2026-03-16 16:27:52,False,0,2604,2637,33,0.0,True,True,False,False,False,False,False,False,False,False,17,0,1,0,52,246,1,0,0,26
Xiaogan North railway station,2026-03-16 16:27:48,False,0,1829,1862,33,0.0,True,True,False,False,False,False,False,False,False,False,29,0,1,0,52,246,1,0,0,26
Xiasha station (Shenzhen Metro),2026-03-16 16:27:43,False,0,4033,4066,33,0.0,True,True,False,False,False,False,False,False,False,False,31,0,1,0,52,246,1,0,0,26
Xiashuijing station,2026-03-16 16:27:38,False,0,4267,4322,55,0.0,True,True,False,False,False,False,False,False,False,False,19,0,1,0,52,246,1,0,0,26
Xiayuan railway station,2026-03-16 16:27:31,False,0,969,1002,33,0.0,True,True,False,False,False,False,False,False,False,False,23,0,1,0,52,246,1,0,0,26
